loan_id,age,income,loan_amount,loan_term,interest_rate,employment_years,num_accounts,num_delinquencies,credit_score,employment_type,home_ownership,loan_purpose,default
2116,37,49165,203949,60,2.83761608116997,9.0,4,0.0,673,Employed,Own,Business,0
2117,41,103829,162726,12,7.377681798853642,9.0,13,0.0,541,Self-Employed,Rent,Education,0
2118,30,50871,186147,36,6.799416404973069,12.0,8,3.0,562,Self-Employed,Rent,Auto,1
2119,18,38987,93061,12,1.9105934502650608,4.0,14,3.0,555,Self-Employed,Own,Debt Consolidation,0
2120,42,77180,88403,36,12.083474914320774,14.0,1,0.0,511,Unemployed,Mortgage,Auto,0
2121,81,49105,220912,24,2.4635300415289967,0.0,3,0.0,554,Unemployed,Rent,Debt Consolidation,0
2122,56,38963,144045,60,4.355634507527568,11.0,4,0.0,630,Self-Employed,Own,Business,0
2123,44,48054,171377,60,6.438510244940293,8.0,2,0.0,515,Self-Employed,Mortgage,Business,0
2124,41,58884,127020,60,4.363620371465799,3.0,12,1.0,636,Unemployed,Mortgage,Debt Consolidation,0
2125,45,93554,217404,36,9.135691078588668,13.0,2,1.0,579,Unemployed,Own,Debt Consolidation,0
2126,53,11647,104414,12,5.061776772180866,0.0,6,2.0,557,Employed,Mortgage,Debt Consolidation,0
2127,27,60577,139829,36,3.195703909876949,16.0,6,3.0,687,Unemployed,Mortgage,Debt Consolidation,0
2128,61,75622,208949,60,7.036300114188114,19.0,3,0.0,585,Self-Employed,Own,Home Improvement,0
2129,55,64836,237972,60,0.5,7.0,8,0.0,602,Unemployed,Mortgage,Education,1
2130,55,92746,110718,60,6.834547528157,2.0,12,0.0,779,Self-Employed,Own,Education,0
2131,51,58141,296976,60,8.724812127334085,5.0,3,2.0,557,Employed,Mortgage,Business,0
2132,45,55386,173493,24,0.5,12.0,2,1.0,806,Unemployed,Own,Home Improvement,1
2133,55,74808,71780,60,4.489993348516867,6.0,5,1.0,615,Employed,Mortgage,Debt Consolidation,0
2134,53,62482,177678,36,1.384554890707089,0.0,13,0.0,536,Self-Employed,Own,Home Improvement,0
2135,39,50239,121275,60,5.532821545444256,9.0,7,0.0,594,Self-Employed,Rent,Debt Consolidation,0
2136,36,72903,182555,48,11.108800932491295,12.0,1,1.0,656,Self-Employed,Mortgage,Education,0
2137,46,43686,146785,24,6.07318238531688,10.0,2,2.0,775,Self-Employed,Own,Debt Consolidation,0
2138,68,44720,155570,60,4.953508634206159,11.0,2,0.0,729,Employed,Mortgage,Education,0
2139,26,46800,81630,48,0.5,16.0,8,1.0,656,Unemployed,Mortgage,Debt Consolidation,0
2140,22,93826,224254,36,2.7346939160162425,6.0,10,2.0,775,Unemployed,Rent,Business,0
2141,47,10000,63290,24,5.167452710564106,16.0,6,1.0,461,Self-Employed,Mortgage,Education,0
2142,45,69889,66842,60,5.732895655868144,7.0,14,0.0,674,Self-Employed,Mortgage,Business,0
2143,47,60856,177552,36,6.357788199265234,13.0,13,0.0,680,Employed,Rent,Home Improvement,0
2144,48,17978,270213,48,7.420236740457802,7.0,13,3.0,682,Employed,Own,Debt Consolidation,0
2145,41,67743,123555,24,3.2358291608524574,18.0,13,3.0,488,Self-Employed,Own,Home Improvement,0
2146,67,71893,202572,60,5.600224655275555,11.0,4,0.0,548,Self-Employed,Own,Debt Consolidation,0
2147,20,74740,230500,36,4.259231306969189,7.0,4,0.0,633,Unemployed,Own,Education,0
2148,32,10000,211101,24,3.1541409001687093,2.0,5,0.0,761,Unemployed,Own,Debt Consolidation,0
2149,43,94159,126659,48,3.320351949129816,9.0,3,0.0,841,Unemployed,Own,Auto,0
2150,20,41556,68171,60,6.852171113029789,3.0,12,2.0,583,Self-Employed,Rent,Auto,0
2151,42,77164,5000,24,0.5,10.0,14,3.0,519,Employed,Own,Auto,0
2152,69,78526,130286,48,0.8623247931923581,11.0,4,0.0,731,Employed,Rent,Business,0
2153,45,38082,238356,48,13.417975360033331,13.0,12,0.0,850,Employed,Mortgage,Auto,0
2154,48,76511,65687,36,3.8387346580761736,10.0,4,0.0,760,Self-Employed,Rent,Debt Consolidation,0
2155,26,50362,202515,48,9.172160851490514,8.0,7,1.0,575,Self-Employed,Rent,Home Improvement,0
2156,35,10000,78738,48,5.3383523898520435,14.0,7,2.0,850,Employed,Rent,Business,0
2157,39,89193,157955,12,4.096067109892616,15.0,1,0.0,718,Employed,Rent,Education,0
2158,40,40623,203084,48,7.142995707099306,2.0,12,0.0,570,Employed,Own,Business,0
2159,64,38637,100537,60,5.70148221495158,16.0,3,0.0,843,Self-Employed,Mortgage,Home Improvement,0
2160,53,49923,162786,24,5.052315019181864,14.0,9,0.0,563,Unemployed,Mortgage,Auto,0
2161,28,66805,118868,60,5.390015814243669,3.0,6,0.0,587,Unemployed,Mortgage,Home Improvement,0
2162,48,58568,202886,60,6.485083762418678,0.0,6,1.0,722,Self-Employed,Rent,Business,0
2163,52,73701,167648,36,3.7794813504218507,14.0,4,0.0,647,Unemployed,Rent,Business,0
2164,62,26512,154238,12,4.295348712532136,9.0,10,0.0,653,Employed,Own,Business,0
2165,68,41440,266876,12,3.056160766256298,5.0,9,0.0,653,Unemployed,Own,Home Improvement,0
2166,29,57100,199672,60,2.481360796407988,9.0,14,0.0,761,Employed,Mortgage,Debt Consolidation,0
2167,32,107447,98223,24,10.12520836219309,13.0,12,0.0,417,Self-Employed,Rent,Debt Consolidation,1
2168,26,57154,143560,12,3.2343691462917348,0.0,3,0.0,678,Self-Employed,Rent,Auto,0
2169,41,87130,144307,12,7.996487773600853,8.0,8,2.0,620,Employed,Rent,Education,0
2170,51,60963,156023,60,4.6104273027673806,8.0,13,0.0,574,Employed,Mortgage,Home Improvement,0
2171,59,47908,339338,12,6.851190490047838,15.0,6,0.0,574,Unemployed,Mortgage,Debt Consolidation,0
2172,43,53831,177813,36,5.495207614675077,12.0,12,1.0,386,Employed,Rent,Auto,0
2173,40,55789,5000,60,1.0218017326838638,12.0,2,0.0,570,Self-Employed,Rent,Education,0
2174,47,75091,109290,12,5.572368802448197,5.0,3,0.0,779,Self-Employed,Mortgage,Auto,0
2175,32,94365,5072,12,7.014312402104306,11.0,14,2.0,733,Unemployed,Mortgage,Auto,0
2176,76,68992,125265,12,3.1125453338902944,5.0,1,3.0,630,Employed,Own,Education,0
2177,20,89676,5000,60,11.304286880781094,7.0,3,0.0,508,Employed,Own,Business,0
2178,47,35880,84630,24,7.530476869172159,10.0,4,0.0,732,Unemployed,Own,Debt Consolidation,0
2179,75,49634,35945,48,7.552423609774403,8.0,14,0.0,780,Self-Employed,Rent,Debt Consolidation,0
2180,45,41892,178812,12,7.817929243003143,9.0,6,3.0,753,Employed,Rent,Education,0
2181,42,67861,150040,48,0.5,14.0,10,0.0,553,Unemployed,Rent,Debt Consolidation,0
2182,39,51026,172722,48,7.262160692036008,,14,0.0,563,Unemployed,Mortgage,Home Improvement,1
2183,42,78244,142158,12,11.190197544569166,2.0,7,2.0,815,Unemployed,Own,Home Improvement,0
2184,65,36724,45427,12,7.398534435554539,3.0,3,0.0,529,Unemployed,Mortgage,Home Improvement,0
2185,18,61075,188514,48,4.843011307632244,2.0,14,3.0,697,Employed,Mortgage,Education,0
2186,68,77171,294166,24,2.711703173135124,16.0,11,2.0,472,Unemployed,Mortgage,Auto,0
2187,23,10000,180690,48,2.4703643782037465,11.0,13,3.0,619,Employed,Rent,Auto,1
2188,41,113040,118055,24,2.1701627064365727,13.0,7,0.0,708,Self-Employed,Rent,Business,0
2189,38,52921,42894,36,4.4989219958740065,12.0,13,2.0,647,Unemployed,Mortgage,Business,1
2190,53,10000,81894,24,2.829664419989514,7.0,4,2.0,702,Unemployed,Own,Home Improvement,1
2191,21,63952,183977,60,5.120065415364278,16.0,1,0.0,527,Self-Employed,Rent,Home Improvement,0
2192,51,60836,230483,12,6.0098467235663895,4.0,1,3.0,567,Unemployed,Rent,Education,0
2193,75,57952,169564,36,1.2003929903807489,18.0,8,0.0,698,Employed,Mortgage,Home Improvement,0
2194,24,84779,209991,48,3.587275529017597,8.0,10,3.0,719,Self-Employed,Rent,Home Improvement,0
2195,47,78686,203075,24,4.052375683797157,16.0,7,1.0,671,Self-Employed,Own,Home Improvement,0
2196,35,67446,187990,36,3.98184441156641,2.0,4,1.0,744,Employed,Mortgage,Debt Consolidation,0
2197,51,71253,100614,60,5.54478769456782,5.0,1,0.0,484,Employed,Rent,Auto,0
2198,45,57391,163044,24,5.81195565848161,0.0,6,0.0,603,Self-Employed,Mortgage,Debt Consolidation,0
2199,35,104387,86371,48,4.4392718009188545,13.0,11,0.0,832,Unemployed,Mortgage,Home Improvement,0
2200,52,23020,151307,48,3.81885117203947,9.0,12,1.0,778,Employed,Own,Home Improvement,1
2201,72,63491,174814,24,5.448466185190249,18.0,11,0.0,713,Employed,Own,Debt Consolidation,0
2202,42,61625,275908,60,9.105741620424935,5.0,10,2.0,634,Employed,Rent,Debt Consolidation,0
2203,55,80332,51770,12,1.8613601578716183,14.0,7,2.0,753,Self-Employed,Mortgage,Education,0
2204,25,38903,186113,12,8.329214575626809,8.0,6,0.0,692,Unemployed,Rent,Education,0
2205,30,16408,261092,48,1.415839263199178,7.0,12,1.0,498,Employed,Rent,Home Improvement,0
2206,52,63920,206913,60,6.404584775444431,6.0,6,3.0,749,Self-Employed,Rent,Debt Consolidation,0
2207,67,67030,212470,48,8.124031987425443,3.0,8,0.0,563,Self-Employed,Own,Education,0
2208,50,97239,194077,12,2.191239118414372,9.0,14,1.0,725,Unemployed,Mortgage,Business,0
2209,40,28240,247375,48,6.376900895275347,9.0,6,0.0,488,Self-Employed,Mortgage,Debt Consolidation,1
2210,44,88867,68439,24,2.884376175297456,0.0,2,0.0,809,Self-Employed,Own,Auto,0
2211,26,119185,46055,24,8.42578931400379,0.0,7,3.0,622,Employed,Own,Business,0
2212,54,50555,149524,60,1.4997963224633875,6.0,13,3.0,539,Employed,Rent,Business,0
2213,58,27726,5000,12,3.26881728709042,13.0,10,3.0,581,Employed,Rent,Debt Consolidation,0
2214,38,49825,242298,60,5.828449587295912,9.0,14,2.0,616,Self-Employed,Own,Home Improvement,0
2215,37,60350,241553,60,7.278684468457451,1.0,13,0.0,649,Unemployed,Own,Auto,0
2216,48,74094,117498,12,5.731792256097173,0.0,4,2.0,781,Unemployed,Mortgage,Education,0
2217,38,45215,122192,36,6.737851621169126,13.0,11,0.0,657,Unemployed,Mortgage,Education,0
2218,44,98879,144573,36,4.126958398055109,0.0,11,0.0,432,Self-Employed,Mortgage,Home Improvement,0
2219,76,32136,153901,48,2.772233584757866,11.0,3,0.0,527,Employed,Own,Auto,0
2220,41,16519,159538,36,9.161531709116051,10.0,8,0.0,850,Self-Employed,Rent,Auto,0
2221,39,87667,191867,24,6.746912133724695,16.0,10,0.0,663,Employed,Mortgage,Business,0
2222,35,10000,137053,60,4.280662511067755,4.0,12,2.0,745,Self-Employed,Own,Business,0
2223,56,54896,220739,48,1.3656191622929619,12.0,12,2.0,619,Self-Employed,Own,Auto,0
2224,42,137942,183446,60,8.557932794296864,14.0,5,0.0,549,Unemployed,Rent,Debt Consolidation,0
2225,35,59698,104477,12,8.660885913757832,1.0,4,1.0,601,Self-Employed,Mortgage,Debt Consolidation,0
2226,64,31980,250133,36,4.9563388674090865,8.0,11,0.0,662,Unemployed,Mortgage,Debt Consolidation,0
2227,66,58565,48130,12,3.8484680215814024,7.0,4,3.0,603,Self-Employed,Own,Auto,0
2228,35,58729,143087,48,4.85175907818501,2.0,5,0.0,841,Unemployed,Mortgage,Education,0
2229,18,64016,222518,24,4.9730311885535725,9.0,12,0.0,588,Self-Employed,Rent,Debt Consolidation,0
2230,60,76556,95769,36,7.423842286236747,2.0,4,3.0,544,Self-Employed,Mortgage,Education,0
2231,34,34022,173216,12,2.6553509122484376,9.0,3,0.0,730,Employed,Rent,Debt Consolidation,0
2232,56,102188,190750,36,4.040988592241206,18.0,4,0.0,743,Employed,Own,Auto,0
2233,18,66127,85460,60,5.040828989611955,6.0,10,0.0,652,Employed,Rent,Debt Consolidation,0
2234,58,78169,144564,24,6.145976527501167,7.0,13,1.0,589,Self-Employed,Rent,Education,0
2235,26,44296,138262,36,7.665947808688389,15.0,13,0.0,459,Employed,Rent,Home Improvement,0
2236,55,92159,108619,24,6.277451419983502,14.0,5,,772,Employed,Rent,Education,0
2237,45,53573,322625,60,9.880261115463444,4.0,12,1.0,736,Self-Employed,Own,Home Improvement,0
2238,30,66938,92767,60,3.021133535476828,11.0,2,0.0,606,Self-Employed,Rent,Education,0
2239,38,36672,225369,12,9.154089220535194,0.0,7,0.0,655,Employed,Own,Debt Consolidation,0
2240,55,35076,120539,48,3.115312819419379,2.0,14,0.0,627,Employed,Mortgage,Debt Consolidation,0
2241,46,77205,68502,12,4.5117414611017015,13.0,14,2.0,812,Self-Employed,Mortgage,Education,0
2242,53,48909,157711,24,6.468057669795527,5.0,5,0.0,546,Self-Employed,Mortgage,Debt Consolidation,0
2243,74,38654,198682,12,8.444675207105172,6.0,9,1.0,587,Unemployed,Mortgage,Debt Consolidation,0
2244,21,43920,219038,36,4.515863803970845,3.0,14,1.0,578,Unemployed,Own,Auto,0
2245,69,77473,267169,12,6.481287295200064,2.0,6,2.0,681,Self-Employed,Own,Business,0
2246,46,44274,370893,48,4.710940542483351,,11,3.0,655,Self-Employed,Mortgage,Business,0
2247,31,57058,168788,48,0.5,6.0,1,0.0,670,Employed,Rent,Education,0
2248,25,60375,100268,24,5.403910456633188,10.0,9,1.0,561,Unemployed,Mortgage,Business,0
2249,42,12066,183965,60,2.3961765640779547,9.0,5,1.0,798,Employed,Mortgage,Home Improvement,0
2250,58,23221,130034,48,8.67872266221032,3.0,9,3.0,604,Unemployed,Mortgage,Education,0
2251,43,68406,219447,24,8.696015734810043,0.0,1,0.0,768,Employed,Own,Education,0
2252,67,41574,52712,48,3.4100057788960934,6.0,14,1.0,850,Unemployed,Mortgage,Home Improvement,0
2253,23,86418,327625,48,3.02576190120587,1.0,2,0.0,562,Self-Employed,Mortgage,Business,0
2254,44,84170,214203,60,3.9275489769879632,4.0,3,1.0,684,Self-Employed,Mortgage,Home Improvement,0
2255,26,77979,23699,36,6.830986805900613,8.0,12,0.0,636,Self-Employed,Own,Debt Consolidation,0
2256,50,105494,96822,24,6.840903006588387,3.0,5,3.0,850,Employed,Mortgage,Education,0
2257,58,57922,211206,48,14.020126764614984,14.0,14,0.0,621,Unemployed,Mortgage,Auto,0
2258,38,76222,238225,48,4.728301070248702,2.0,6,0.0,674,Employed,Rent,Home Improvement,0
2259,18,45389,54582,12,5.728424160991789,4.0,5,0.0,672,Self-Employed,Mortgage,Education,0
2260,47,121309,203476,36,10.329332511674401,12.0,1,0.0,639,Unemployed,Own,Education,0
2261,51,109590,5000,60,6.215852969283298,11.0,4,2.0,725,Unemployed,Rent,Home Improvement,0
2262,51,60297,143299,24,2.7798108182140826,10.0,6,0.0,659,Employed,Mortgage,Auto,0
2263,63,69664,233403,48,6.3549149498081965,4.0,4,0.0,698,Self-Employed,Own,Education,0
2264,28,93982,108636,24,7.262038282229582,10.0,4,0.0,671,Employed,Rent,Debt Consolidation,0
2265,55,56321,36980,60,4.64576196952011,11.0,5,0.0,589,Employed,Own,Debt Consolidation,0
2266,62,43584,160966,36,7.488199143289272,10.0,8,0.0,623,Self-Employed,Rent,Debt Consolidation,0
2267,18,81849,104646,12,7.265725140250551,7.0,5,1.0,705,Self-Employed,Own,Auto,0
2268,49,61960,197216,36,4.353887327946449,10.0,7,1.0,705,Employed,Rent,Business,0
2269,37,64574,83600,12,9.379257482494427,7.0,8,0.0,774,Unemployed,Mortgage,Debt Consolidation,0
2270,43,39143,92052,24,3.5410517365959553,10.0,6,0.0,835,Self-Employed,Mortgage,Home Improvement,0
2271,50,17058,5000,36,6.5932794458118025,8.0,6,0.0,597,Self-Employed,Mortgage,Business,0
2272,37,65903,162745,36,3.994715209428486,0.0,14,1.0,663,Self-Employed,Mortgage,Home Improvement,0
2273,34,82624,137932,36,1.2677307188881564,5.0,2,0.0,630,Self-Employed,Rent,Auto,0
2274,45,54354,60871,60,6.395929945202156,18.0,13,0.0,539,Unemployed,Rent,Debt Consolidation,0
2275,28,95910,164534,24,10.323319965805744,0.0,13,3.0,706,Unemployed,Rent,Education,0
2276,28,42402,227030,12,5.3653973173451295,15.0,10,0.0,727,Employed,Rent,Debt Consolidation,0
2277,55,33632,133832,36,1.7664373502984185,11.0,5,0.0,542,Employed,Rent,Auto,0
2278,27,58319,170112,24,6.055145146316958,8.0,1,2.0,612,Self-Employed,Rent,Debt Consolidation,0
2279,54,57935,170498,60,3.453292812096591,0.0,9,0.0,602,Employed,Mortgage,Debt Consolidation,0
2280,51,79249,59675,60,8.134480393342164,7.0,7,0.0,499,Unemployed,Rent,Debt Consolidation,0
2281,19,40625,304243,24,4.928413958842778,4.0,2,1.0,646,Self-Employed,Own,Auto,0
2282,34,94202,114686,12,1.068594144866534,,6,0.0,535,Self-Employed,Own,Debt Consolidation,1
2283,62,109172,199208,24,6.771309962323137,4.0,10,0.0,665,Self-Employed,Own,Education,0
2284,30,59021,207691,24,6.022194106125852,6.0,9,1.0,676,Employed,Rent,Education,0
2285,38,91242,139530,48,4.75030418095844,9.0,12,0.0,689,Self-Employed,Mortgage,Business,0
2286,51,33587,195509,60,2.9029933842053515,4.0,5,0.0,694,Self-Employed,Own,Business,0
2287,56,86880,168436,12,9.97284349190295,12.0,3,0.0,803,Unemployed,Rent,Business,0
2288,41,86181,43677,48,4.370228670231994,6.0,11,0.0,569,Self-Employed,Rent,Business,0
2289,36,81585,125079,24,7.7427454284909905,0.0,10,0.0,574,Employed,Mortgage,Education,0
2290,66,59610,104058,60,4.341845267002464,8.0,11,3.0,715,Self-Employed,Rent,Business,0
2291,71,10000,115369,48,7.202060522931884,12.0,4,0.0,636,Employed,Rent,Home Improvement,0
2292,59,43956,52199,48,5.633630414401591,15.0,3,3.0,762,Unemployed,Own,Auto,0
2293,46,44352,234482,12,5.5700369798922535,10.0,1,3.0,706,Unemployed,Own,Auto,1
2294,32,35543,270149,24,3.433815705148751,13.0,10,2.0,841,Self-Employed,Own,Education,0
2295,32,63056,223350,12,6.82036102056753,10.0,14,3.0,640,Unemployed,Own,Auto,1
2296,52,49525,245289,48,9.01280897018818,3.0,11,0.0,501,Self-Employed,Own,Auto,0
2297,51,39384,124152,48,2.9140515445926702,4.0,13,0.0,684,Unemployed,Rent,Debt Consolidation,0
2298,66,33529,102280,12,3.4192914333909834,,7,1.0,642,Unemployed,Rent,Business,0
2299,54,42112,91605,48,12.861449060133658,6.0,8,3.0,703,Employed,Mortgage,Business,0
2300,22,88037,198304,36,2.9959953982830214,11.0,2,3.0,716,Employed,Own,Debt Consolidation,0
2301,60,43474,167029,60,4.113557455455345,0.0,8,3.0,596,Self-Employed,Own,Education,0
2302,30,47126,144208,24,8.959250968073587,14.0,12,0.0,549,Self-Employed,Own,Home Improvement,0
2303,39,48582,247136,60,9.034564977784472,7.0,9,1.0,635,Employed,Own,Education,0
2304,48,68474,180370,24,0.5,3.0,7,0.0,411,Unemployed,Own,Home Improvement,0
2305,74,71406,87100,48,7.413564784876781,0.0,11,2.0,658,Self-Employed,Rent,Home Improvement,0
2306,91,10000,98931,12,5.012488087747753,16.0,1,0.0,609,Unemployed,Rent,Debt Consolidation,1
2307,54,85540,201149,12,5.126612697423774,13.0,4,0.0,736,Employed,Own,Education,0
2308,42,95909,228129,48,8.412808958518863,5.0,7,0.0,451,Unemployed,Rent,Business,0
2309,53,33745,191376,24,4.629560180569051,12.0,6,0.0,650,Unemployed,Own,Education,0
2310,58,35692,292266,48,4.220124089667532,6.0,11,0.0,807,Self-Employed,Mortgage,Education,0
2311,40,48743,272625,24,4.6961681051393285,4.0,14,0.0,717,Unemployed,Own,Home Improvement,0
2312,71,41099,183077,48,4.627243359400922,4.0,8,0.0,748,Employed,Mortgage,Home Improvement,0
2313,48,65598,87106,48,6.368392533142198,6.0,6,0.0,683,Unemployed,Mortgage,Business,0
2314,52,11336,51750,48,8.808324815860031,6.0,10,0.0,483,Employed,Own,Business,0
2315,54,32051,120946,12,6.568879502773393,8.0,6,0.0,666,Employed,Own,Home Improvement,0
2316,51,98479,206491,24,5.467839045083371,16.0,10,0.0,690,Self-Employed,Own,Education,0
2317,57,36794,286998,48,6.865971910773149,19.0,6,3.0,542,Employed,Own,Home Improvement,0
2318,35,91085,181308,60,7.450490327998861,1.0,7,3.0,637,Employed,Rent,Auto,0
2319,36,68883,237654,60,6.945025887888141,10.0,5,2.0,359,Self-Employed,Rent,Auto,0
2320,28,14768,131601,12,3.8317376553077382,9.0,12,0.0,616,Self-Employed,Mortgage,Home Improvement,0
2321,51,75883,196707,36,6.56151127111499,10.0,11,0.0,606,Self-Employed,Own,Business,0
2322,56,57058,211751,12,0.2011204109015461,5.0,9,0.0,790,Employed,Rent,Home Improvement,0
2323,51,48613,5000,36,9.33480361122671,10.0,7,3.0,589,Self-Employed,Rent,Education,1
2324,70,66123,118992,12,9.327703066543052,1.0,1,0.0,623,Employed,Rent,Auto,1
2325,44,71865,221227,60,7.723502574611091,24.0,11,0.0,642,Employed,Mortgage,Debt Consolidation,0
2326,55,77689,170585,48,8.61483614577591,9.0,12,3.0,590,Employed,Rent,Business,0
2327,28,89456,60261,24,5.314594967784786,11.0,12,2.0,721,Self-Employed,Own,Debt Consolidation,0
2328,39,70203,5000,48,3.6237835624085943,2.0,14,0.0,450,Employed,Rent,Business,0
2329,55,25609,122566,60,2.3652431021897904,4.0,9,0.0,763,Employed,Own,Debt Consolidation,0
2330,57,48158,144631,24,8.020343998523922,0.0,11,0.0,648,Self-Employed,Rent,Debt Consolidation,0
2331,40,133576,83705,36,3.623462689979559,15.0,6,0.0,780,Self-Employed,Own,Home Improvement,0
2332,43,78112,160731,36,4.565594625080579,2.0,11,1.0,375,Employed,Mortgage,Business,0
2333,22,119232,187979,60,6.060345253847586,7.0,8,1.0,406,Employed,Rent,Auto,0
2334,39,94885,200301,24,5.406325276462424,7.0,9,1.0,620,Employed,Rent,Debt Consolidation,0
2335,58,66045,5000,48,6.161931957475978,10.0,11,0.0,700,Self-Employed,Mortgage,Home Improvement,1
2336,53,67535,51428,60,0.9797066989498155,1.0,11,0.0,594,Self-Employed,Mortgage,Education,0
2337,52,59085,127153,36,4.916259121933085,12.0,14,0.0,708,Unemployed,Mortgage,Business,0
2338,45,16554,192912,60,7.560408292123709,14.0,2,0.0,748,Self-Employed,Own,Business,1
2339,45,60451,186692,48,4.420456725841016,4.0,2,0.0,716,Employed,Own,Auto,0
2340,35,90266,185390,12,3.3445914602399007,7.0,5,3.0,660,Self-Employed,Rent,Debt Consolidation,0
2341,55,45009,121243,12,7.886986999537536,11.0,14,0.0,659,Self-Employed,Own,Home Improvement,0
2342,51,70298,125427,48,4.439370713469787,9.0,5,1.0,588,Unemployed,Rent,Debt Consolidation,0
2343,52,81289,95375,24,5.961222209004948,3.0,12,2.0,644,Unemployed,Mortgage,Home Improvement,0
2344,37,37257,207614,60,4.97389028890064,11.0,10,3.0,547,Employed,Rent,Auto,0
2345,18,48717,80963,48,5.498915928953474,15.0,10,0.0,571,Unemployed,Mortgage,Debt Consolidation,0
2346,61,34552,213752,12,9.324025735411478,15.0,2,2.0,701,Employed,Mortgage,Education,0
2347,37,39445,165588,36,6.929839424002671,10.0,10,3.0,603,Employed,Rent,Auto,0
2348,32,27809,146621,48,2.445537471338317,11.0,4,2.0,576,Employed,Own,Auto,0
2349,55,37488,100746,48,4.569794480657808,6.0,9,0.0,694,Employed,Own,Business,0
2350,39,95486,48334,48,4.468467893657923,3.0,4,0.0,687,Unemployed,Rent,Home Improvement,0
2351,60,37113,101426,12,6.040928715447912,7.0,1,0.0,628,Employed,Own,Debt Consolidation,0
2352,54,63161,125249,12,7.771958324450332,19.0,5,3.0,635,Employed,Mortgage,Home Improvement,0
2353,55,47428,5000,48,5.579593897713851,5.0,2,0.0,691,Self-Employed,Mortgage,Auto,0
2354,24,89471,135198,48,5.5061544636575785,10.0,14,0.0,746,Employed,Own,Debt Consolidation,0
2355,63,92779,219326,24,0.5,9.0,6,0.0,670,Self-Employed,Own,Education,0
2356,48,81601,192541,36,8.810112035405346,6.0,1,0.0,530,Unemployed,Mortgage,Home Improvement,1
2357,39,67653,112784,60,5.080332345047218,15.0,7,3.0,627,Self-Employed,Rent,Home Improvement,0
2358,47,54223,153520,60,6.146602923005817,15.0,7,1.0,609,Unemployed,Own,Education,0
2359,18,30203,108287,60,6.140699068228596,21.0,4,0.0,544,Unemployed,Own,Auto,1
2360,51,108588,161157,12,3.5769285038197864,4.0,9,3.0,699,Self-Employed,Rent,Home Improvement,0
2361,29,41008,265508,12,4.89023064385275,10.0,3,2.0,707,Unemployed,Mortgage,Business,1
2362,24,76591,222637,24,3.557267116327075,8.0,5,3.0,722,Unemployed,Rent,Business,0
2363,22,86489,189059,12,8.958324371370882,4.0,5,0.0,550,Unemployed,Rent,Debt Consolidation,1
2364,61,46117,113033,48,0.5,4.0,8,0.0,665,Self-Employed,Rent,Education,0
2365,35,85950,206245,36,3.1166913581586355,8.0,10,3.0,649,Unemployed,Own,Auto,0
2366,68,79105,23484,36,4.694825437865887,5.0,10,2.0,680,Employed,Mortgage,Business,0
2367,36,103199,131073,36,9.24373928978363,3.0,4,3.0,662,Self-Employed,Mortgage,Debt Consolidation,0
2368,19,48266,193778,36,7.269540801595378,8.0,1,3.0,648,Employed,Own,Debt Consolidation,1
2369,28,27853,205531,60,1.4048992826427824,,11,0.0,636,Self-Employed,Rent,Home Improvement,0
2370,63,47362,200241,60,5.211226422187098,5.0,5,2.0,760,Employed,Own,Auto,0
2371,42,65221,172112,48,7.303327520654376,9.0,1,2.0,563,Unemployed,Rent,Business,0
2372,36,61455,135320,24,11.067257848119505,7.0,3,0.0,632,Employed,Rent,Education,0
2373,47,50164,190348,12,4.650630344547977,6.0,6,0.0,758,Employed,Rent,Home Improvement,0
2374,52,12270,78535,12,2.5389048304922817,17.0,1,0.0,568,Employed,Rent,Business,0
2375,61,71762,86649,60,6.305920672573576,15.0,10,2.0,573,Self-Employed,Own,Debt Consolidation,0
2376,66,109308,154630,36,5.391785987800976,8.0,14,2.0,723,Unemployed,Rent,Education,0
2377,39,71606,162989,48,6.658271677971536,2.0,14,2.0,507,Unemployed,Own,Debt Consolidation,0
2378,25,75228,13078,24,7.226187337093334,12.0,13,2.0,716,Employed,Rent,Home Improvement,0
2379,38,74311,184135,60,6.299829230344581,20.0,3,0.0,601,Employed,Own,Education,0
2380,48,69926,207954,48,6.820491809168281,14.0,7,2.0,691,Self-Employed,Mortgage,Education,0
2381,30,83291,144203,48,9.589212465904183,1.0,2,1.0,527,Employed,Own,Home Improvement,0
2382,30,69884,328084,60,4.772353924281501,7.0,6,0.0,768,Employed,Mortgage,Debt Consolidation,0
2383,50,52183,98779,48,2.4389227444780226,4.0,7,3.0,528,Employed,Own,Education,0
2384,44,40100,122918,36,6.2849393762103505,3.0,12,2.0,722,Self-Employed,Mortgage,Auto,0
2385,45,53775,120369,48,2.296667424535549,13.0,12,0.0,532,Employed,Own,Auto,0
2386,33,67853,144285,24,2.696020618163044,13.0,2,3.0,830,Employed,Rent,Debt Consolidation,0
2387,41,52097,125345,48,3.4447495278799614,16.0,11,2.0,642,Employed,Mortgage,Education,0
2388,31,67858,44489,12,2.373148247812369,11.0,11,0.0,845,Self-Employed,Rent,Debt Consolidation,0
2389,58,70978,109008,48,8.421412605022063,7.0,5,2.0,568,Self-Employed,Mortgage,Auto,0
2390,60,80829,142678,60,5.622277745043677,8.0,10,0.0,605,Unemployed,Rent,Education,0
2391,18,92069,242142,12,7.266972092984892,3.0,12,2.0,771,Self-Employed,Rent,Education,0
